room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
14369750,1440,73817461,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,1,0.0,3,2.0,,199.0,,Classy Adorable Town Home in the heart of Montrose,2017-07-13 17:51:12.322829,29.732446,-95.406119,0101000020E610000031D28BDAFDD957C00516C09481BB3D40
17278383,1440,116522374,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,4,1.0,,195.0,,Houston Galleria High Rise,2017-07-13 17:51:12.299230,29.749848,-95.463176,0101000020E6100000B212F3ACA4DD57C094F8DC09F6BF3D40
16316086,1440,18406611,Entire home/apt,,Houston,,LAZYBROOK / TIMBERGROVE,5,5.0,6,3.0,,199.0,,Spacious property mins to downtown,2017-07-13 17:51:11.112878,29.814115,-95.45502,0101000020E6100000A9C1340C1FDD57C0DC2E34D769D03D40
18827372,1440,1732696,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,4,1.0,,199.0,,Luxury Montrose Apartment w/ Pool Views,2017-07-13 17:51:07.699071,29.730666,-95.389641,0101000020E6100000910BCEE0EFD857C0944C4EED0CBB3D40
18988942,1440,131943744,Entire home/apt,,Houston,,MIDTOWN,12,5.0,6,2.0,,190.0,,Designer Condo Downtown Houston TX restaurant/bars,2017-07-13 17:51:07.691157,29.743219,-95.366474,0101000020E610000065355D4F74D757C00DC4B29943BE3D40
15341704,1440,97817945,Entire home/apt,,Houston,,CENTRAL NORTHWEST,0,0.0,6,3.0,,175.0,,3/2 Home in Cozy Garden Oaks,2017-07-13 17:46:17.294026,29.829805,-95.414482,0101000020E6100000F7B182DF86DA57C0AA0EB9196ED43D40
6475267,1440,2079091,Entire home/apt,,Houston,,GREATER UPTOWN,1,0.0,4,2.0,,133.0,,2 Bedroom Furnished across Galleria,2017-07-13 17:45:34.497489,29.742245,-95.46969,0101000020E61000008750A5660FDE57C0999EB0C403BE3D40
18488714,1440,10216006,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,0,0.0,3,0.0,,135.0,,❤️Greenway Plaza / Upper Kirby Amazing PRICE !❤️,2017-07-13 17:43:56.648906,29.733937,-95.438455,0101000020E610000022718FA50FDC57C00953944BE3BB3D40
16121076,1440,105129630,Entire home/apt,,Houston,,CLEAR LAKE,0,0.0,6,3.0,,95.0,,Comfortable living near Space Center in Houston,2017-07-13 17:34:58.882998,29.557655,-95.131155,0101000020E61000003EEDF0D764C857C06D73637AC28E3D40
16520571,1440,90072356,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,10,5.0,2,1.0,,65.0,,Luxury Living!!,2017-07-13 17:29:09.478949,29.726173,-95.419535,0101000020E6100000C02154A9D9DA57C0FB3C4679E6B93D40
15961685,1440,103654687,Entire home/apt,,Houston,,ELDRIDGE / WEST OAKS,6,4.5,3,1.0,,68.0,,Beautiful and Spacious apartment!!,2017-07-13 17:29:09.463294,29.739866,-95.621499,0101000020E6100000CADFBDA3C6E757C01E6CB1DB67BD3D40
15600181,1440,100545682,Entire home/apt,,Houston,,ELDRIDGE / WEST OAKS,5,5.0,2,1.0,,65.0,,Romantic and quiet lakeside apartments,2017-07-13 17:28:58.976319,29.744984,-95.619291,0101000020E610000042EDB776A2E757C0130B7C45B7BE3D40
16379470,1440,37597752,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,0,0.0,4,2.0,,80.0,,Cozy String Light Condo in the Heart of Houston!,2017-07-13 17:28:20.531612,29.727766,-95.453368,0101000020E6100000634337FB03DD57C0072461DF4EBA3D40
5728100,1440,29698276,Entire home/apt,,Houston,,PARK PLACE,129,5.0,2,0.0,,68.0,,Sweet Retreat!,2017-07-13 17:26:35.555765,29.693002,-95.26478,0101000020E6100000A228D027F2D057C006103E9468B13D40
2863874,1440,14599592,Entire home/apt,,Houston,,GREATER EASTWOOD,67,4.5,4,1.0,,63.0,,Cosy East DT Treehouse - DT 2.9mi,2017-07-13 17:26:21.666854,29.733432,-95.324534,0101000020E61000002A1C412AC5D457C002D71533C2BB3D40
19839455,1440,95468701,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,2,1.0,,65.0,,Beautiful and cozy 1 bedroom in NRG/Med center,2017-07-13 17:26:09.599244,29.686802,-95.422106,0101000020E6100000815CE2C803DB57C0D0D38041D2AF3D40
12916518,1440,70834321,Entire home/apt,,Houston,,DOWNTOWN,1,0.0,2,1.0,,65.0,,Spacious studio apartment. Great furniture,2017-07-13 17:25:47.932214,29.759927,-95.368919,0101000020E6100000E0F76F5E9CD757C0EF586C938AC23D40
17172859,1440,43302419,Entire home/apt,,Houston,,SPRING BRANCH EAST,7,4.5,2,0.0,,71.0,,Studio w/ pool view 10 min from downtown,2017-07-13 17:25:37.078128,29.793148,-95.455595,0101000020E6100000274EEE7728DD57C047E350BF0BCB3D40
5730078,1440,24500639,Entire home/apt,,Houston,,MID WEST,21,5.0,2,1.0,,67.0,,CONDO IN HOUSTON- Best Location,2017-07-13 17:25:17.934028,29.735687,-95.508361,0101000020E6100000F56393FC88E057C0A417B5FB55BC3D40
13800783,1440,26683496,Entire home/apt,,Houston,,GREATER HEIGHTS,0,0.0,4,1.0,,49.0,,Entire home in the peaceful Heights,2017-07-13 17:24:59.307560,29.78974,-95.395816,0101000020E6100000F2CEA10C55D957C0D15790662CCA3D40
13314871,1440,59332151,Entire home/apt,,Houston,,MUSEUM PARK,2,0.0,3,1.0,,45.0,,Lovely 1 br/ 1ba in the heart of Museum District,2017-07-13 17:24:59.303671,29.727526,-95.381504,0101000020E6100000C4D2C08F6AD857C05DFDD8243FBA3D40
16998049,1440,80718037,Entire home/apt,,Houston,,SPRING BRANCH EAST,2,0.0,2,0.0,,50.0,,Conveniently located studio apartment,2017-07-13 17:24:57.424468,29.793512,-95.4575,0101000020E6100000E17A14AE47DD57C0CAFB389A23CB3D40
16597773,1440,9942325,Entire home/apt,,Houston,,GREATER OST / SOUTH UNION,0,0.0,4,2.0,,48.0,,Super Bowl Special!,2017-07-13 17:24:56.099028,29.69262,-95.329833,0101000020E61000000F09DFFB1BD557C0378E588B4FB13D40
13332404,1440,51350520,Entire home/apt,,Houston,,GREATER UPTOWN,29,4.0,4,0.0,,50.0,,Studio with private balcony in the Galleria area.,2017-07-13 17:24:56.094351,29.740599,-95.500806,0101000020E6100000FFE89B340DE057C0477364E597BD3D40
14240201,1440,110389634,Entire home/apt,,Houston,,GREATER OST / SOUTH UNION,3,3.5,6,2.0,,50.0,,2 Bedroom house near medical center,2017-07-13 17:24:56.083915,29.682373,-95.369668,0101000020E61000002D98F8A3A8D757C064AC36FFAFAE3D40
13446566,1440,17034661,Entire home/apt,,Houston,,GREATER HEIGHTS,9,5.0,4,1.0,,55.0,,Studio Apartment in the Heart of Historic Heights,2017-07-13 17:24:56.078246,29.793452,-95.393625,0101000020E6100000D578E92631D957C01FF296AB1FCB3D40
16892989,1440,112704436,Entire home/apt,,Houston,,ALIEF,0,0.0,7,3.0,,2000.0,,COZY 3 BEDROOM READY FOR SUPERBOWL,2017-07-13 17:01:33.071192,29.657551,-95.573414,0101000020E61000006344A2D0B2E457C0BD73284355A83D40
16899245,1440,25359144,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,14,6.0,,3000.0,,SUPER BOWL RANCH - 5.7 MILES AWAY,2017-07-13 16:56:09.106267,29.608036,-95.423679,0101000020E61000002140868E1DDB57C068CA4E3FA89B3D40
16938823,1440,18925669,Entire home/apt,,Houston,,CLEAR LAKE,0,0.0,8,4.0,,1850.0,,SuperBowl Ready Home in Clearlake,2017-07-13 16:55:22.765818,29.603649,-95.117991,0101000020E61000003B8E1F2A8DC757C05B43A9BD889A3D40
15631876,1440,96222301,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,8,4.0,,2517.0,,Super bowl Home 4 mil from stadium,2017-07-13 16:55:16.909686,29.637612,-95.441211,0101000020E6100000ABE80FCD3CDC57C083893F8A3AA33D40
16203510,1440,105833350,Entire home/apt,,Houston,,BRAYS OAKS,0,0.0,12,5.0,,3000.0,,Luxurious SuperBowl Quarters 2017/Any Occasions,2017-07-13 16:55:10.019136,29.649763,-95.520067,0101000020E6100000A52E19C748E157C09E2633DE56A63D40
14164080,1440,85680683,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,8,4.0,,2000.0,,Superbowl 2017 Rental,2017-07-13 16:55:10.008852,29.640952,-95.403612,0101000020E61000007B116DC7D4D957C0484E266E15A43D40
16853624,1440,77858460,Entire home/apt,,Houston,,BRAYS OAKS,0,0.0,12,4.0,,7000.0,,RENT ME FOR SUPER BOWL..MIN. AWAY,2017-07-13 16:55:06.832863,29.641528,-95.511674,0101000020E6100000AA0D4E44BFE057C0E277D32D3BA43D40
16960596,1440,113241632,Entire home/apt,,Houston,,FONDREN GARDENS,0,0.0,9,3.0,,2500.0,,Spacious and comfortable Missouri City home,2017-07-13 16:55:06.830740,29.624499,-95.506662,0101000020E6100000100874266DE057C07C629D2ADF9F3D40
16739049,1440,77615321,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,8,4.0,,2000.0,,Spacious House 10 minutes away from NRG,2017-07-13 16:55:04.519116,29.624485,-95.446986,0101000020E610000045F12A6B9BDC57C0B2D7BB3FDE9F3D40
14536400,1440,55348691,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,12,4.0,,5500.0,,Large Home within minutes of NRG & Downtown,2017-07-13 16:55:00.996217,29.625126,-95.405184,0101000020E61000003337DF88EED957C01AE1ED4108A03D40
16882851,1440,112579214,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,8,4.0,,3000.0,,Rent ME for Super Bowl,2017-07-13 16:55:00.975809,29.638442,-95.402559,0101000020E610000078EDD286C3D957C0916456EF70A33D40
16689022,1440,110497420,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,4,3.0,,2500.0,,Superbowl,2017-07-13 16:54:58.073580,29.625491,-95.392938,0101000020E6100000C3D66CE525D957C03DF19C2D20A03D40
16301995,1440,106660854,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,8,4.0,,2200.0,,Great Travel Space for those in need!,2017-07-13 16:54:56.646508,29.622103,-95.404581,0101000020E61000004FE5B4A7E4D957C055BE6724429F3D40
12125942,1440,56383613,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,12,3.0,,3000.0,,Cozy 3 BR/ 2.5 Bath Home,2017-07-13 16:54:56.629903,29.638753,-95.43378,0101000020E61000002B6A300DC3DB57C0CE380D5185A33D40
16349259,1440,55713299,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,10,3.0,,2000.0,,SUPER BOWL - 5 min away,2017-07-13 16:54:55.179606,29.638534,-95.404704,0101000020E6100000DD239BABE6D957C05262D7F676A33D40
16926608,1440,113071755,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,10,3.0,,1800.0,,Super Bowl gorgeous house close to NRG stadium,2017-07-13 16:54:55.177575,29.612049,-95.432194,0101000020E6100000C1E10511A9DB57C0AC8C463EAF9C3D40
16664556,1440,72301684,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,12,4.0,,2750.0,,SPACIOUS 4BR HOME FOR SUPERBOWL LI,2017-07-13 16:54:55.175608,29.627351,-95.405503,0101000020E610000083DBDAC2F3D957C0E71C3C139AA03D40
16159871,1440,105476518,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,4,3.0,,2200.0,,Small 2 story house 7 miles from NRG Stadium,2017-07-13 16:54:50.360824,29.610619,-95.426476,0101000020E6100000D921FE614BDB57C0F450DB86519C3D40
16724388,1440,110497420,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,6,3.0,,2000.0,,Superbowl 3BDR/2BTH <15 mins NRG Stadium,2017-07-13 16:54:47.433729,29.625269,-95.392807,0101000020E6100000F4A8F8BF23D957C0DF3312A111A03D40
15360171,1440,98042567,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,6,3.0,,3800.0,,Super Bowl Week,2017-07-13 16:47:47.581174,29.632971,-95.473338,0101000020E61000000F7D772B4BDE57C0015130630AA23D40
16578414,1440,35017269,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,8,3.0,,1700.0,,just what you've been looking for,2017-07-13 16:47:45.698395,29.622038,-95.400022,0101000020E61000008EEBDFF599D957C087DEE2E13D9F3D40
19719470,1440,86688162,Entire home/apt,,Houston,,GREATER HOBBY AREA,0,0.0,16,1.0,,9000.0,,Comfy and Cousy cheap,2017-07-13 16:47:30.479495,29.619421,-95.285374,0101000020E61000003D484F9143D257C0A374E95F929E3D40
16928667,1440,25824328,Entire home/apt,,Houston,,MINNETEX,0,0.0,8,4.0,,1800.0,,Modern Home with Quick Access to NRG Stadium!,2017-07-13 16:47:29.580251,29.602821,-95.309473,0101000020E6100000AE7FD767CED357C08E57207A529A3D40
16650388,1440,109709415,Entire home/apt,,Houston,,SOUTH BELT / ELLINGTON,0,0.0,12,4.0,,2500.0,,Superbowl Home with 4 rooms,2017-07-13 16:47:27.285859,29.616943,-95.19738,0101000020E61000009B38B9DFA1CC57C0027FF8F9EF9D3D40
16917071,1440,104673257,Entire home/apt,,Houston,,MEADOWBROOK / ALLENDALE,0,0.0,10,4.0,,6000.0,,Twelve Miles to NRG Stadium,2017-07-13 16:47:26.247704,29.679603,-95.251521,0101000020E6100000765089EB18D057C074435376FAAD3D40
16752905,1440,111130681,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,8,4.0,,2500.0,,Brand New Home Near Superbowl,2017-07-13 16:41:56.080524,29.619153,-95.390732,0101000020E61000000B60CAC001D957C065389ECF809E3D40
16207416,1440,105871944,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,4,4.0,,2500.0,,Lovely Spacious Home 2017 Superbowl 8 miles NRG,2017-07-13 16:41:47.030932,29.62101,-95.410038,0101000020E6100000810706103EDA57C02C7DE882FA9E3D40
16599141,1440,96081703,Entire home/apt,,Houston,,CENTRAL SOUTHWEST,0,0.0,10,3.0,,4500.0,,"Newly built SB home, 6 miles from NRG 2100 sq ft",2017-07-13 16:41:37.417006,29.611483,-95.428239,0101000020E6100000CBF78C4468DB57C05A0F5F268A9C3D40
17047467,1440,114428375,Entire home/apt,,Houston,,GREATER HOBBY AREA,0,0.0,10,4.0,,2000.0,,"Superbowl Party House!  4 Bedrooms, 5 Beds!!",2017-07-13 16:41:35.702358,29.616612,-95.282515,0101000020E61000004968CBB914D257C03752B648DA9D3D40
14666030,1440,91122991,Entire home/apt,,Houston,,BRIAR FOREST,0,0.0,8,3.0,,1900.0,,Cozy 3br Home in West Houston,2017-07-13 16:41:28.751181,29.74847,-95.592933,0101000020E610000007EE409DF2E557C08109DCBA9BBF3D40
16975531,1440,110979632,Entire home/apt,,Houston,,ELDRIDGE / WEST OAKS,0,0.0,6,4.0,,1800.0,,The Superbowl Bungalow Awaits!,2017-07-13 16:41:27.509643,29.730213,-95.636823,0101000020E6100000CD9541B5C1E857C0321D3A3DEFBA3D40
15873241,1440,102908755,Entire home/apt,,Houston,,ELDRIDGE / WEST OAKS,0,0.0,8,3.0,,2200.0,,Energy Corridor - Super Bowl LI,2017-07-13 16:41:19.879923,29.75853,-95.616733,0101000020E61000004B57B08D78E757C0EE08A7052FC23D40
16890825,1440,112681594,Entire home/apt,,Houston,,MEMORIAL,0,0.0,8,4.0,,4000.0,,"Memorial, City Centre Home",2017-07-13 16:41:13.204943,29.777293,-95.566533,0101000020E6100000B5C6A01342E457C0E4688EACFCC63D40
16975849,1440,113514481,Entire home/apt,,Houston,,ELDRIDGE / WEST OAKS,0,0.0,2,1.0,,2500.0,,1 bdrm apt. @Houston's Richmond & Westheimer strip,2017-07-13 16:41:10.141536,29.720182,-95.605847,0101000020E61000004DD87E32C6E657C0FA2AF9D85DB83D40
11243945,1440,58646486,Entire home/apt,,Houston,,WESTCHASE,0,0.0,8,4.0,,10000.0,,Golf course view in gated community,2017-07-13 16:41:08.628079,29.723082,-95.584954,0101000020E610000085EAE6E26FE557C08753E6E61BB93D40
16311002,1440,9827677,Entire home/apt,,Houston,,BRIAR FOREST,0,0.0,8,3.0,,1950.0,,SUPERBOWL House with POOL and BBQ,2017-07-13 16:41:06.865502,29.748795,-95.589078,0101000020E6100000C2323674B3E557C088687407B1BF3D40
16947476,1440,113306827,Entire home/apt,,Houston,,MEMORIAL,0,0.0,10,4.0,,2000.0,,Entire house for Superbowl weekend!  Sleeps 10.,2017-07-13 16:41:05.473859,29.771851,-95.577939,0101000020E61000004F05DCF3FCE457C08962F20698C53D40
16542200,1440,85334800,Entire home/apt,,Houston,,WESTBURY,0,0.0,7,3.0,,2000.0,,Great location (Super Bowl/Close to NRG Stadium),2017-07-13 16:40:58.964599,29.655229,-95.492278,0101000020E610000094A2957B81DF57C00A647616BDA73D40
16872177,1440,90506633,Entire home/apt,,Houston,,MID WEST,0,0.0,6,2.0,,2500.0,,"Chic & Cozy Apartment, Hot Location",2017-07-13 16:39:14.215214,29.738619,-95.511524,0101000020E61000009FC728CFBCE057C04834812216BD3D40
16856567,1440,72290677,Entire home/apt,,Houston,,FOURTH WARD,0,0.0,6,2.0,,1999.0,,THE BEST place to stay for the Superbowl!,2017-07-13 16:32:11.447654,29.756385,-95.377139,0101000020E6100000F4C29D0B23D857C05A2F8672A2C13D40
16156423,1440,105453257,Entire home/apt,,Houston,,SPRING BRANCH WEST,0,0.0,3,2.0,,1800.0,,Hot spot for SuperBowl 2017!,2017-07-13 16:32:09.728850,29.785672,-95.569013,0101000020E6100000ED7F80B56AE457C00762D9CC21C93D40
16736596,1440,110628180,Entire home/apt,,Houston,,MEMORIAL,0,0.0,8,4.0,,7000.0,,Memorial Area Luxury for Super Bowl,2017-07-13 16:32:03.703380,29.754546,-95.531848,0101000020E61000005A9C31CC09E257C0DF5339ED29C13D40
17882443,1440,122159255,Shared room,,Houston,,GULFGATE RIVERVIEW / PINE VALLEY,0,0.0,2,1.0,,94.0,,Private room near Park,2017-07-13 20:03:37.811697,29.714014,-95.321916,0101000020E6100000C90391459AD457C0DAE21A9FC9B63D40
16977532,1440,113607599,Shared room,,Houston,,SHARPSTOWN,1,0.0,4,1.0,,50.0,,35 MINUTES FROM NRG STADIUM,2017-07-13 20:03:35.134656,29.712752,-95.538579,0101000020E6100000FED30D1478E257C0992842EA76B63D40
7632753,1440,34085502,Shared room,,Houston,,MACGREGOR,79,5.0,2,1.0,,47.0,,Med Center/Hermann Park Apartment,2017-07-13 20:03:34.084494,29.709378,-95.382868,0101000020E6100000D6ABC8E880D857C07C80EECB99B53D40
1920318,1440,7582039,Shared room,,Houston,,ASTRODOME AREA,62,5.0,3,1.0,,40.0,,Resting place-Texas Medical Center,2017-07-13 20:03:34.073831,29.694095,-95.388673,0101000020E6100000A5F5B704E0D857C02F51BD35B0B13D40
13311383,1440,28069426,Shared room,,Houston,,GULFTON,2,0.0,2,1.0,,20.0,,Comfy Galleria area  Apartment,2017-07-13 20:03:31.902723,29.72269,-95.475182,0101000020E61000007769C36169DE57C070253B3602B93D40
16962738,1440,113434083,Shared room,,Houston,,SECOND WARD,1,0.0,2,1.0,,30.0,,Room in a Duplex Home Near downtown,2017-07-13 20:03:31.884310,29.750852,-95.328343,0101000020E6100000B7B75B9203D557C0DD2230D637C03D40
10559959,1440,33657643,Shared room,,Houston,,NEARTOWN - MONTROSE,12,5.0,2,1.0,,37.0,,Couch inside the loop,2017-07-13 20:03:31.880704,29.732964,-95.408912,0101000020E610000049BC3C9D2BDA57C035255987A3BB3D40
16884636,1440,112602784,Shared room,,Houston,,SOUTH MAIN,0,0.0,4,1.0,,400.0,,Wow 1 mile from Superbowl,2017-07-13 20:03:30.525612,29.681346,-95.42319,0101000020E6100000A27F828B15DB57C0AB4203B16CAE3D40
16733690,1440,110964615,Shared room,,Houston,,MIDTOWN,0,0.0,2,1.0,,325.0,,Cheap Super Bowl Houston - Midtown Apartment,2017-07-13 20:03:30.520147,29.737585,-95.38023,0101000020E610000051BD35B055D857C02905DD5ED2BC3D40
16768881,1440,111322173,Shared room,,Houston,,MACGREGOR,0,0.0,3,1.0,,350.0,,Bed at Brina's,2017-07-13 20:03:30.517727,29.71292,-95.357123,0101000020E610000090696D1ADBD657C011AAD4EC81B63D40
19780350,1440,139648201,Shared room,,Houston,,KASHMERE GARDENS,0,0.0,1,1.0,,329.0,,Grace independent,2017-07-13 20:03:30.514859,29.797325,-95.325757,0101000020E61000005B5CE333D9D457C08048BF7D1DCC3D40
17007129,1440,109721787,Shared room,,Houston,,BRAESWOOD,0,0.0,2,1.0,,250.0,,Perfect weekend spot for SUPER BOWL,2017-07-13 20:03:28.893855,29.688412,-95.443648,0101000020E6100000E4BB94BA64DC57C0882CD2C43BB03D40
17757104,1440,121177445,Shared room,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,2,1.0,,152.0,,Private Home,2017-07-13 20:03:26.746576,29.663937,-95.462902,0101000020E610000031D0B52FA0DD57C0B79A75C6F7A93D40
18690221,1440,14799304,Shared room,,Houston,,GREATER UPTOWN,0,0.0,2,1.0,,150.0,,Galleria-Westheimer Urban Sweet Home,2017-07-13 20:03:26.743962,29.74564,-95.496229,0101000020E6100000EA944737C2DF57C0E6965643E2BE3D40
17756922,1440,121175908,Shared room,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,2,1.0,,156.0,,Warm Bedroom,2017-07-13 20:03:26.740596,29.671998,-95.441459,0101000020E610000097E13FDD40DC57C037FA980F08AC3D40
16778033,1440,29172156,Shared room,,Houston,,LAZYBROOK / TIMBERGROVE,0,0.0,4,1.0,,150.0,,Spacious 2bd/2ba apt inside loop,2017-07-13 20:03:26.738202,29.797859,-95.43513,0101000020E61000008BE07F2BD9DB57C0BBD1C77C40CC3D40
16976561,1440,113590197,Shared room,,Houston,,EASTEX - JENSEN AREA,0,0.0,2,1.0,,150.0,,Sleep inn,2017-07-13 20:03:26.735924,29.848346,-95.347569,0101000020E61000009E060C923ED657C042B115342DD93D40
16976150,1440,113583118,Shared room,,Houston,,UNIVERSITY PLACE,0,0.0,2,1.0,,150.0,,Open room with couches- near Rice U and the Metro,2017-07-13 20:03:26.733210,29.711177,-95.404412,0101000020E61000000987DEE2E1D957C0DAAA24B20FB63D40
16948464,1440,113319816,Shared room,,Houston,,MINNETEX,0,0.0,2,1.0,,125.0,,Super Bowl Week,2017-07-13 20:03:25.034958,29.63506,-95.328446,0101000020E610000021205F4205D557C06DFFCA4A93A23D40
16981683,1440,102165481,Shared room,,Houston,,SHARPSTOWN,0,0.0,1,1.0,,108.0,,Cozy Living area near Galleria&more,2017-07-13 20:03:23.597671,29.715824,-95.510947,0101000020E610000051BF0B5BB3E057C021B1DD3D40B73D40
17030841,1440,114259931,Shared room,,Houston,,ASTRODOME AREA,1,0.0,2,1.0,,110.0,,One room very close to NRG for walking (0.7 mi),2017-07-13 20:03:23.594938,29.686273,-95.400446,0101000020E6100000197442E8A0D957C0B8205B96AFAF3D40
3615087,1440,15027579,Shared room,,Houston,,SPRING BRANCH CENTRAL,0,0.0,1,1.0,,90.0,,Couch Surfers would love my daybed,2017-07-13 20:03:22.191907,29.80033,-95.503758,0101000020E61000004CC631923DE057C0F701486DE2CC3D40
14503125,1440,44965895,Shared room,,Houston,,BRIAR FOREST,0,0.0,1,1.0,,100.0,,Nice Living Space at Camden Holly Springs,2017-07-13 20:03:22.188935,29.754446,-95.55905,0101000020E61000000BB5A679C7E357C01899805F23C13D40
17015455,1440,22661457,Shared room,,Houston,,BRAESWOOD,0,0.0,2,1.0,,89.0,,Apt close to NRG stadium/Rice Univ.,2017-07-13 20:03:22.183949,29.701654,-95.424646,0101000020E610000024986A662DDB57C08B1BB7989FB33D40
6201253,1440,14229003,Shared room,,Houston,,BRAESWOOD,0,0.0,1,1.0,,95.0,,"Luxury Apartment, great Location in Houston",2017-07-13 20:03:22.180523,29.698993,-95.423242,0101000020E6100000CB129D6516DB57C008228B34F1B23D40
9863185,1440,15285545,Shared room,,Houston,,BRAESWOOD,0,0.0,1,1.0,,99.0,,A big COUCH in a perfect location,2017-07-13 20:03:22.177573,29.680386,-95.442152,0101000020E61000001AF7E6374CDC57C000A8E2C62DAE3D40
6991655,1440,36064395,Shared room,,Houston,,GREATER UPTOWN,0,0.0,1,1.0,,100.0,,Private 1 bed room shared restroom,2017-07-13 20:03:22.174320,29.738168,-95.498283,0101000020E6100000C74961DEE3DF57C028F4FA93F8BC3D40
3124679,1440,15027579,Shared room,,Houston,,SPRING BRANCH CENTRAL,2,0.0,1,1.0,,90.0,,Room w a view,2017-07-13 20:03:22.168140,29.800046,-95.503621,0101000020E61000000B2593533BE057C0AD4B8DD0CFCC3D40
16964385,1440,113452947,Shared room,,Houston,,ELDRIDGE / WEST OAKS,0,0.0,3,1.0,,65.0,,Lovely 2 bedroom Apartment,2017-07-13 20:03:20.717948,29.734744,-95.598813,0101000020E6100000DCDAC2F352E657C0A6EECA2E18BC3D40
